transactionId,accountId,balance,type
4628,785,80.2,withdrawal
4629,1713,182,deposit
4630,1113,416,withdrawal
4631,955,50.8,deposit
4632,1659,363.5,deposit
4633,1382,344.4,deposit
4634,117,301.3,withdrawal
4635,1089,112.7,deposit
4636,419,376.7,deposit
4637,1705,226,deposit
4638,1236,252,deposit
4639,1319,369.2,withdrawal
4640,680,478.7,deposit
4641,710,74.5,withdrawal
4642,1421,374,deposit
4643,1683,291.4,deposit
4644,1451,463.1,withdrawal
4645,1706,402.5,withdrawal
4646,1650,118.6,withdrawal
4647,298,114.7,deposit
4648,1516,71.7,deposit
4649,538,100.5,withdrawal
4650,1338,499.4,deposit
4651,176,382,withdrawal
4652,1743,259.7,deposit
4653,898,308.8,withdrawal
4654,1123,382.7,withdrawal
4655,1693,398.1,deposit
4656,75,31.8,deposit
4657,521,203.5,deposit
4658,1108,38.2,withdrawal
4659,588,406.4,withdrawal
4660,222,438.7,deposit
4661,1748,393.6,withdrawal
4662,579,321.5,withdrawal
4663,1367,36.3,deposit
4664,1006,133.8,deposit
4665,1668,156.2,withdrawal
4666,1404,10.1,deposit
4667,1250,274.5,deposit
4668,167,277.7,withdrawal
4669,1723,398.9,deposit
4670,1209,488.9,withdrawal
4671,697,393.6,withdrawal
4672,51,415.4,deposit
4673,1551,52.4,deposit
4674,1074,199,withdrawal
4675,299,325.2,deposit
4676,1536,73.6,withdrawal
4677,1758,136.6,withdrawal
4678,1258,97.1,withdrawal
4679,1711,307.4,withdrawal
4680,606,139.7,deposit
4681,235,327.9,deposit
4682,574,204.1,withdrawal
4683,560,81.1,withdrawal
4684,358,248.3,withdrawal
4685,765,248.4,deposit
4686,357,165.4,withdrawal
4687,694,369.4,withdrawal
4688,852,161.6,withdrawal
4689,817,447.2,withdrawal
4690,1350,149.3,withdrawal
4691,1607,369.2,withdrawal
4692,558,212.4,deposit
4693,318,98.9,withdrawal
4694,1421,316.4,withdrawal
4695,295,449.4,withdrawal
4696,1572,281.9,withdrawal
4697,887,23,deposit
4698,1170,321.8,deposit
4699,99,435,deposit
4700,1242,475.2,withdrawal
4701,160,201.1,deposit
4702,52,299.7,withdrawal
4703,770,163.2,withdrawal
4704,1717,117,withdrawal
4705,1055,159.9,withdrawal
4706,1533,101,withdrawal
4707,915,18.9,deposit
4708,1753,25.3,deposit
4709,978,246.2,deposit
4710,215,282.7,deposit
4711,1185,190.9,deposit
4712,1159,67.3,deposit
4713,896,282.1,withdrawal
4714,1460,223.3,deposit
4715,789,266.4,withdrawal
4716,920,175,withdrawal
4717,1063,459.9,withdrawal
4718,1742,415.2,withdrawal
4719,572,317.1,deposit
4720,1292,459.1,withdrawal
4721,139,399.4,withdrawal
4722,936,124.9,withdrawal
4723,293,63.1,deposit
4724,1372,46,deposit
4725,69,186.8,deposit
4726,99,448.9,withdrawal
4727,953,333.2,withdrawal
4728,1270,83.6,withdrawal
4729,1531,231.1,withdrawal
4730,63,479.9,deposit
4731,864,39.5,withdrawal
4732,179,18.3,deposit
4733,103,374.6,withdrawal
4734,1503,306.6,deposit
4735,1110,223.1,deposit
4736,122,113.7,deposit
4737,1404,268.3,deposit
4738,657,169.9,withdrawal
4739,1532,406.9,withdrawal
4740,223,129.6,withdrawal
4741,1413,303.3,deposit
4742,449,483.7,withdrawal
4743,1058,230.8,deposit
4744,678,104.6,deposit
4745,1063,399.3,deposit
4746,1469,372.6,withdrawal
4747,198,327,withdrawal
4748,503,409.6,withdrawal
4749,711,289.6,deposit
4750,977,91.5,deposit
4751,215,194,withdrawal
4752,274,266.8,deposit
4753,1746,290,deposit
4754,1765,351.4,withdrawal
4755,542,407.9,deposit
4756,14,80.1,deposit
4757,872,172.2,deposit
4758,369,91.7,deposit
4759,1158,14.6,withdrawal
4760,39,8.3,withdrawal
4761,1094,57.9,deposit
4762,1153,217.5,withdrawal
4763,551,62.3,withdrawal
4764,337,15,deposit
4765,1684,298.6,withdrawal
4766,697,137.9,withdrawal
4767,920,341.7,withdrawal
4768,1746,49.8,deposit
4769,1577,393.4,withdrawal
4770,1109,180.7,deposit
4771,1375,148,deposit
4772,219,362.4,deposit
4773,633,229.1,deposit
4774,1218,169.5,withdrawal
4775,1203,208.1,withdrawal
4776,942,215.3,deposit
4777,511,31.9,withdrawal
4778,1104,196.8,deposit
4779,81,222.3,withdrawal
4780,76,392.2,deposit
4781,1378,385.3,withdrawal
4782,1212,255.9,deposit
4783,228,165.3,deposit
4784,821,104.2,deposit
4785,77,287.4,withdrawal
4786,933,232.6,deposit
4787,893,207.1,withdrawal
4788,1643,235.6,withdrawal
4789,1633,8.9,deposit
4790,444,356,deposit
4791,1203,126.5,withdrawal
4792,953,260,deposit
4793,1123,163.6,withdrawal
4794,212,39.7,withdrawal
4795,177,186,deposit
4796,951,155.8,deposit
4797,545,180.8,withdrawal
4798,1254,155.4,withdrawal
4799,1483,354.6,deposit
4800,492,156.2,deposit
4801,1028,330.9,withdrawal
4802,1360,273.8,withdrawal
4803,1502,322.2,deposit
4804,691,470.8,withdrawal
4805,1768,283.2,withdrawal
4806,964,452.7,withdrawal
4807,630,170.4,deposit
4808,226,159.2,deposit
4809,1299,284.3,deposit
4810,459,283.9,deposit
4811,291,368.5,deposit
4812,665,142.7,deposit
4813,170,155.3,deposit
4814,982,265,deposit
4815,1115,500.6,deposit
4816,349,414.4,withdrawal
4817,166,197.2,deposit
4818,847,160.5,deposit
4819,219,281.7,withdrawal
4820,695,201.6,withdrawal
4821,254,180.6,deposit
4822,322,339.3,deposit
4823,1367,316.5,withdrawal
4824,708,255.7,withdrawal
4825,1399,143.8,deposit
4826,1663,288.7,withdrawal
4827,806,44.3,deposit
4828,351,415.4,withdrawal
4829,870,357.1,withdrawal
4830,1613,352.9,deposit
4831,381,470.6,withdrawal
4832,1352,440.4,deposit
4833,1383,346.4,deposit
4834,669,450.2,withdrawal
4835,704,97.9,withdrawal
4836,692,201.6,withdrawal
4837,1507,30.3,deposit
4838,1680,324.3,withdrawal
4839,785,419.8,deposit
4840,1234,26.4,deposit
4841,680,214.7,deposit
4842,1512,184.1,withdrawal
4843,869,125,deposit
4844,95,188.9,deposit
4845,1367,211.8,deposit
4846,816,329.4,deposit
4847,497,340.3,deposit
4848,354,397.7,deposit
4849,781,498.8,deposit
4850,204,62,withdrawal
4851,608,246.9,deposit
4852,687,379.6,deposit
4853,1469,12,withdrawal
4854,1247,48.1,withdrawal
4855,1415,34.5,withdrawal
4856,522,327.8,withdrawal
4857,813,358.7,deposit
4858,1113,197.8,deposit
4859,248,195.1,withdrawal
4860,650,170,deposit
4861,281,496.2,deposit
4862,788,440.8,deposit
4863,1612,66.3,deposit
4864,673,402.5,deposit
4865,1031,297.4,withdrawal
4866,1054,481.1,withdrawal
4867,822,66.5,deposit
4868,282,198.4,withdrawal
4869,1600,254,deposit
4870,826,102.1,withdrawal
4871,1219,35.2,deposit
4872,1023,331,deposit
4873,32,290.5,deposit
4874,867,61.6,deposit
4875,216,34.2,withdrawal
4876,1506,211.5,withdrawal
4877,1717,382.3,withdrawal
4878,159,376.6,withdrawal
4879,640,415.8,deposit
4880,1386,455.8,withdrawal
4881,802,231.4,deposit
4882,1616,232.8,withdrawal
4883,292,471.6,withdrawal
4884,738,176.7,withdrawal
4885,501,32.5,withdrawal
4886,1091,448.4,withdrawal
4887,33,350.8,deposit
4888,276,207.7,deposit
4889,1050,300.2,deposit
4890,1053,439.8,withdrawal
4891,840,339.2,withdrawal
4892,1280,268.8,withdrawal
4893,1464,489.9,deposit
4894,66,187.2,withdrawal
4895,310,433.9,deposit
4896,1167,486.9,deposit
4897,859,367.8,deposit
4898,1642,485.8,withdrawal
4899,280,5.6,withdrawal
4900,653,360.6,deposit
4901,1317,418.3,deposit
4902,718,197.5,deposit
4903,451,342.2,deposit
4904,1355,59.6,withdrawal
4905,956,413.7,withdrawal
4906,1758,482.5,deposit
4907,1689,446.1,withdrawal
4908,1469,50.1,deposit
4909,1428,475.2,deposit
4910,560,323.9,withdrawal
4911,1285,114.6,deposit
4912,646,233,deposit
4913,1315,155,withdrawal
4914,352,95.8,withdrawal
4915,595,495.8,deposit
4916,472,111.2,deposit
4917,222,71.9,withdrawal
4918,187,22.4,withdrawal
4919,154,421.1,deposit
4920,1204,59,deposit
4921,1776,69.8,deposit
4922,1667,30.2,deposit
4923,1398,254.1,deposit
4924,118,287.2,deposit
4925,558,127.2,withdrawal
4926,1463,36.3,deposit
4927,1087,293.4,deposit
4928,827,150.8,withdrawal
4929,1054,448.8,deposit
4930,1382,422.5,deposit
4931,1499,457.4,deposit
4932,1205,235,withdrawal
4933,762,472.9,deposit
4934,297,386.7,deposit
4935,489,58.9,withdrawal
4936,499,329.3,withdrawal
4937,539,171.3,withdrawal
4938,162,479.6,deposit
4939,198,440.1,withdrawal
4940,111,215.2,withdrawal
4941,587,291.1,deposit
4942,94,248.3,deposit
4943,645,185.4,deposit
4944,25,89.8,withdrawal
4945,1307,321,deposit
4946,1323,343,deposit
4947,1389,42.8,deposit
4948,289,95.9,deposit
4949,1396,220,deposit
4950,103,121.3,deposit
4951,6,370.3,withdrawal
4952,1011,418.2,withdrawal
4953,293,44.8,deposit
4954,67,252.3,withdrawal
4955,1017,13.7,withdrawal
4956,1755,393.4,deposit
4957,508,79.6,deposit
4958,610,402.9,deposit
4959,270,173,deposit
4960,250,312.9,withdrawal
4961,1159,358.8,withdrawal
4962,1211,263.1,deposit
4963,1054,268.3,withdrawal
4964,527,122.2,deposit
4965,1101,321,withdrawal
4966,843,204.8,deposit
4967,1188,25.2,deposit
4968,1766,178.5,deposit
4969,1018,256.8,withdrawal
4970,1171,114.6,deposit
4971,384,187.7,deposit
4972,1617,235.9,withdrawal
4973,567,164,withdrawal
4974,681,342.7,withdrawal
4975,1300,327.2,deposit
4976,34,308.4,deposit
4977,678,442.4,withdrawal
4978,1521,368.6,deposit
4979,413,167.9,deposit
4980,1287,450.8,deposit
4981,1257,47.1,withdrawal
4982,1437,402.4,deposit
4983,1092,428.9,deposit
4984,515,348.6,withdrawal
4985,175,38.2,deposit
4986,434,89.9,withdrawal
4987,687,387.2,withdrawal
4988,29,431.3,withdrawal
4989,773,211.6,deposit
4990,177,177.2,deposit
4991,1706,299.4,deposit
4992,1146,316,withdrawal
4993,983,52.9,withdrawal
4994,97,394.1,withdrawal
4995,525,14.8,deposit
4996,683,224.5,deposit
4997,729,19.5,deposit
4998,894,276.2,deposit
4999,1697,449.5,withdrawal
5000,862,146.3,deposit
5001,841,225,withdrawal
5002,176,389.2,withdrawal
5003,1201,400.4,withdrawal
5004,384,408,withdrawal
5005,409,36.7,deposit
5006,1386,458.4,withdrawal
5007,285,304,deposit
5008,1511,391.1,withdrawal
5009,119,364.3,withdrawal
5010,256,6.2,withdrawal
5011,689,485.5,withdrawal
5012,156,27.7,withdrawal
5013,500,184.2,withdrawal
5014,377,170.5,withdrawal
5015,848,31.3,withdrawal
5016,480,432.5,deposit
5017,1005,280.7,withdrawal
5018,1364,460.8,withdrawal
5019,431,139.1,deposit
5020,359,334.4,deposit
5021,385,12.4,withdrawal
5022,457,332.8,deposit
5023,797,460.6,withdrawal
5024,525,18,deposit
5025,1725,18.1,withdrawal
5026,767,277.1,deposit
5027,1639,186.6,deposit
5028,1320,376.8,withdrawal
5029,258,278.7,withdrawal
5030,1048,351.4,withdrawal
5031,29,478.7,withdrawal
5032,1049,288.7,withdrawal
5033,463,126.6,deposit
5034,3,211.3,deposit
5035,544,12.3,deposit
5036,2,336.8,withdrawal
5037,1554,91.6,deposit
5038,425,73,withdrawal
5039,664,286,withdrawal
5040,1543,321.6,withdrawal
5041,1112,86.3,deposit
5042,79,145.7,withdrawal
5043,1309,216.1,deposit
5044,295,264.7,withdrawal
5045,1716,91.5,deposit
5046,1550,61,deposit
5047,1243,276.1,withdrawal
5048,301,146.2,withdrawal
5049,116,182.3,withdrawal
5050,1768,203.2,deposit
5051,470,332.8,deposit
5052,212,403.4,withdrawal
5053,1381,333,withdrawal
5054,725,442.8,withdrawal
5055,1435,411.2,withdrawal
5056,405,460,deposit
5057,1033,152.3,withdrawal
5058,1024,382.8,deposit
5059,1117,289,withdrawal
5060,1372,219.7,withdrawal
5061,1002,80.8,withdrawal
5062,810,282.4,deposit
5063,544,492.9,deposit
5064,521,479.3,deposit
5065,478,265.2,deposit
5066,926,372.2,deposit
5067,240,54.7,deposit
5068,783,448,deposit
5069,820,163.5,deposit
5070,852,267.4,withdrawal
5071,750,291.5,withdrawal
5072,14,336.1,deposit
5073,498,340.7,deposit
5074,1597,455.4,withdrawal
5075,427,390,deposit
5076,112,441.7,withdrawal
5077,711,59.4,withdrawal
5078,57,321.1,withdrawal
5079,178,22.6,deposit
5080,320,70.6,deposit
5081,1112,266.5,withdrawal
5082,1509,338.7,withdrawal
5083,959,313.8,deposit
5084,1390,92,deposit
5085,373,461.4,withdrawal
5086,578,260.4,deposit
5087,775,290.7,deposit
5088,1201,370.4,deposit
5089,1714,462.6,deposit
5090,1112,290.5,withdrawal
5091,551,270.3,withdrawal
5092,1667,243.8,withdrawal
5093,128,51.5,deposit
5094,834,58.7,deposit
5095,259,205,deposit
5096,1730,32.7,withdrawal
5097,448,188.7,withdrawal
5098,1483,438.2,withdrawal
5099,1089,17.5,deposit
5100,1759,131.4,withdrawal
5101,1216,199.4,deposit
5102,1373,145.7,deposit
5103,1424,420.4,deposit
5104,1185,302.1,withdrawal
5105,510,404.8,deposit
5106,520,177.1,deposit
5107,426,37.3,deposit
5108,425,64.6,withdrawal
5109,663,219.1,withdrawal
5110,644,228.3,deposit
5111,1788,258.8,deposit
5112,1784,266.8,withdrawal
5113,847,117.4,deposit
5114,1517,402.8,withdrawal
5115,92,85.4,withdrawal
5116,1667,484.6,withdrawal
5117,1721,298,deposit
5118,1768,370.9,deposit
5119,1402,61,withdrawal
5120,1540,493.1,withdrawal
5121,902,319.5,withdrawal
5122,641,392.9,deposit
5123,745,177.2,withdrawal
5124,59,185.1,withdrawal
5125,1147,206.8,withdrawal
5126,483,54,deposit
5127,17,22,withdrawal
5128,363,189.2,withdrawal
5129,1165,92.3,withdrawal
5130,724,261.3,withdrawal
5131,1590,52.6,deposit
5132,426,303.8,deposit
5133,686,66.6,withdrawal
5134,1332,153.7,withdrawal
5135,667,241.4,deposit
5136,1162,360.4,deposit
5137,698,448,deposit
5138,254,352.8,withdrawal
5139,480,394.9,deposit
5140,680,208.6,withdrawal
5141,13,29,deposit
5142,1463,148.7,deposit
5143,141,494.1,withdrawal
5144,1392,183.7,withdrawal
5145,442,251.6,deposit
5146,269,75.6,withdrawal
5147,1303,69,withdrawal
5148,1518,196.5,withdrawal
5149,1499,59.6,deposit
5150,292,69.6,withdrawal
5151,1140,314.2,withdrawal
5152,269,237.9,withdrawal
5153,1285,191.8,deposit
5154,1144,235,deposit
5155,1293,112.4,withdrawal
5156,1769,466,deposit
5157,1561,357.6,withdrawal
5158,1610,262.4,deposit
5159,528,17,deposit
5160,907,378,withdrawal
5161,519,328.4,deposit
5162,360,334,withdrawal
5163,1174,124.4,withdrawal
5164,1361,80.7,deposit
5165,1091,178.6,withdrawal
5166,614,45.2,withdrawal
5167,210,285.4,deposit
5168,105,153.5,deposit
5169,635,258.2,deposit
5170,1785,131.4,withdrawal
5171,536,499.2,deposit
5172,1773,363.4,deposit
5173,1474,246.3,withdrawal
5174,1042,431.7,withdrawal
5175,912,232.4,deposit
5176,781,216.7,withdrawal
5177,1292,474.8,withdrawal
5178,733,316.8,withdrawal
5179,1787,42.2,withdrawal
5180,1046,10.6,deposit
5181,141,456.1,deposit
5182,712,151.5,deposit
5183,1413,452.3,withdrawal
5184,311,494.3,withdrawal
5185,1349,428.6,deposit
5186,1289,308.9,withdrawal
5187,260,434.4,withdrawal
5188,1291,70,deposit
5189,661,280.6,deposit
5190,191,416.2,withdrawal
5191,743,490.6,deposit
5192,1470,294.3,deposit
5193,1563,400.8,deposit
5194,1581,90.8,deposit
5195,456,157.1,withdrawal
5196,632,335.6,deposit
5197,966,242.1,deposit
5198,1345,146.7,deposit
5199,488,440.1,withdrawal
5200,757,192.6,deposit
5201,614,89.8,withdrawal
5202,897,67.1,deposit
5203,291,104.6,withdrawal
5204,446,286.6,withdrawal
5205,509,155.7,deposit
5206,1059,213.5,withdrawal
5207,908,94,deposit
5208,1667,96.9,deposit
5209,806,320.4,deposit
5210,565,127.4,deposit
5211,1163,467.4,deposit
5212,59,485.4,withdrawal
5213,831,206.3,withdrawal
5214,1669,487.1,withdrawal
5215,1716,419.9,withdrawal
5216,1182,239.1,withdrawal
5217,1607,301.6,deposit
5218,1565,241.3,deposit
5219,389,104.2,withdrawal
5220,1694,158.9,deposit
5221,512,187.9,withdrawal
5222,882,201.5,deposit
5223,1623,80.6,deposit
5224,208,167.4,deposit
5225,925,246.1,deposit
5226,1026,254.6,deposit
5227,276,189.9,withdrawal
5228,1116,114.4,withdrawal
5229,1559,204.7,withdrawal
5230,690,455.5,deposit
5231,270,8.5,deposit
5232,1094,381.3,withdrawal
5233,608,351.1,withdrawal
5234,951,150.6,withdrawal
5235,1586,221.5,deposit
5236,675,6.7,withdrawal
5237,1521,47.2,deposit
5238,302,415.5,withdrawal
5239,493,25,deposit
5240,1010,90.1,withdrawal
5241,716,62,deposit
5242,19,329.4,deposit
5243,1497,177.8,withdrawal
5244,1089,336.8,deposit
5245,1232,315,withdrawal
5246,520,55.2,withdrawal
5247,76,447.7,deposit
5248,1661,293,deposit
5249,251,151.5,deposit
5250,1433,392.6,deposit
5251,1771,393.4,deposit
5252,630,97.6,withdrawal
5253,118,288.7,deposit
5254,466,25.5,withdrawal
5255,970,377.3,withdrawal
5256,12,177.5,withdrawal
5257,1249,176.7,withdrawal
5258,1080,422.8,withdrawal
5259,857,123.4,deposit
5260,1193,369.3,withdrawal
5261,1460,151.2,deposit
5262,15,301.4,withdrawal
5263,1789,194.4,deposit
5264,268,455.1,deposit
5265,1651,8.1,deposit
5266,1381,397.4,deposit
5267,1199,124.3,withdrawal
5268,850,288.2,deposit
5269,62,256.4,withdrawal
5270,1213,114.8,withdrawal
5271,695,397.8,deposit
5272,95,457.5,deposit
5273,825,145.5,deposit
5274,1752,435.5,deposit
5275,1543,16,deposit
5276,1133,395.2,withdrawal
5277,1560,396.7,withdrawal
5278,1464,182.3,withdrawal
5279,85,25.2,withdrawal
5280,1613,261.4,withdrawal
5281,1061,214.9,withdrawal
5282,576,212.3,withdrawal
5283,1367,454,deposit
5284,1132,83.9,deposit
5285,857,434.5,deposit
5286,111,488.8,deposit
5287,794,82.5,withdrawal
5288,1368,433.8,deposit
5289,450,218.4,withdrawal
5290,1445,168.7,withdrawal
5291,515,173.2,deposit
5292,342,105.4,withdrawal
5293,271,216.8,withdrawal
5294,1143,446.3,deposit
5295,358,389.4,deposit
5296,1167,291.1,withdrawal
5297,1620,400.7,withdrawal
5298,650,70.6,withdrawal
5299,1541,497.2,withdrawal
5300,1226,307.2,withdrawal
5301,628,362.8,withdrawal
5302,1256,87.1,withdrawal
5303,456,330.4,deposit
5304,1364,78.8,withdrawal
5305,578,114.8,deposit
5306,66,256.9,withdrawal
5307,124,153.1,deposit
5308,1572,379.6,deposit
5309,694,172.5,withdrawal
5310,607,229.3,withdrawal
5311,315,326.1,deposit
5312,391,14.6,withdrawal
5313,1525,5.3,withdrawal
5314,1799,190.9,deposit
5315,943,234.8,deposit
5316,729,453.7,deposit
5317,579,370.9,withdrawal
5318,751,290.2,withdrawal
5319,1505,85.3,withdrawal
5320,1464,32.1,withdrawal
5321,501,149.4,deposit
5322,1000,309.2,withdrawal
5323,55,76.5,deposit
5324,90,164.9,deposit
5325,1533,427.1,withdrawal
5326,1692,58.6,deposit
5327,301,270.3,deposit
5328,368,246.9,deposit
5329,789,463,deposit
5330,1441,365.8,withdrawal
5331,1088,187.8,deposit
5332,447,495.4,withdrawal
5333,1236,108.1,deposit
5334,1752,134.4,withdrawal
5335,1487,267.3,deposit
5336,749,256.3,withdrawal
5337,667,208.7,withdrawal
5338,1531,406.2,withdrawal
5339,174,36.8,withdrawal
5340,1096,252.7,deposit
5341,1599,90.7,deposit
5342,1505,37.5,deposit
5343,1315,117,withdrawal
5344,1791,397.8,withdrawal
5345,780,109.3,withdrawal
5346,536,37.9,withdrawal
5347,1505,263.8,deposit
5348,997,312.6,withdrawal
5349,176,483.1,deposit
5350,342,404.1,withdrawal
5351,86,311.7,deposit
5352,1485,498.5,deposit
5353,858,257.2,withdrawal
5354,326,458,withdrawal
5355,1030,446.2,withdrawal
5356,335,43.1,deposit
5357,911,139.3,deposit
5358,8,323.6,deposit
5359,1075,327,withdrawal
5360,1678,373.7,deposit
5361,79,392.7,deposit
5362,430,196.4,withdrawal
5363,1325,273.5,deposit
5364,1623,458.8,withdrawal
5365,906,217.8,withdrawal
5366,1007,73.6,withdrawal
5367,739,323.4,withdrawal
5368,1189,429.3,deposit
5369,1114,347.9,deposit
5370,1708,57.5,withdrawal
5371,1793,123.2,withdrawal
5372,1202,434.4,deposit
5373,97,107.3,withdrawal
5374,1490,265.1,withdrawal
5375,351,186.9,withdrawal
5376,529,102.5,withdrawal
5377,1570,208.1,deposit
5378,1723,490.1,withdrawal
5379,205,257.6,withdrawal
5380,780,150.7,deposit
5381,358,304.5,withdrawal
5382,531,81.5,deposit
5383,926,139.7,withdrawal
5384,1490,34,deposit
5385,328,113,withdrawal
5386,626,444.4,withdrawal
5387,1165,298.9,deposit
5388,1000,74.5,deposit
5389,1674,165.4,withdrawal
5390,117,305.4,withdrawal
5391,905,196.7,deposit
5392,947,416.6,deposit
5393,1214,112.2,withdrawal
5394,1177,70.7,withdrawal
5395,450,264.2,withdrawal
5396,1454,167.6,withdrawal
5397,296,281,deposit
5398,881,244.8,deposit
5399,585,35.5,deposit
5400,521,369.5,withdrawal
5401,154,469.2,withdrawal
5402,812,360.4,deposit
5403,1316,300.6,withdrawal
5404,51,142.9,withdrawal
5405,1582,145.2,deposit
5406,370,368.1,withdrawal
5407,465,391.6,deposit
5408,1184,31.6,deposit
5409,228,376.9,withdrawal
5410,602,455.7,withdrawal
5411,500,150.2,withdrawal
5412,665,248,withdrawal
5413,1079,470.8,deposit
5414,1213,316.6,withdrawal
5415,846,482.4,withdrawal
5416,586,300.6,withdrawal
5417,478,277,deposit
5418,132,380.2,withdrawal
5419,790,21.7,deposit
5420,321,61.5,deposit
5421,1052,247.1,deposit
5422,1718,441.2,deposit
5423,325,29,withdrawal
5424,910,436.8,withdrawal
5425,474,52.6,withdrawal
5426,28,429.1,deposit
5427,634,232.8,deposit
5428,358,43.4,deposit
5429,902,172.3,deposit
5430,1085,365.4,withdrawal
5431,1653,269.7,withdrawal
5432,1103,396.1,withdrawal
5433,956,255.6,deposit
5434,1550,458.7,deposit
5435,599,95.5,withdrawal
5436,493,423.6,withdrawal
5437,654,474.9,deposit
5438,1607,154.8,withdrawal
5439,833,263.6,deposit
5440,1063,375.8,withdrawal
5441,1101,233.6,withdrawal
5442,1429,381.6,deposit
5443,375,387.6,deposit
5444,1116,489.8,withdrawal
5445,1432,213.2,withdrawal
5446,1487,41.8,withdrawal
5447,618,69.8,deposit
5448,1361,436.5,deposit
5449,1130,133.5,deposit
5450,1503,293.4,deposit
5451,603,121.5,deposit
5452,949,156.5,deposit
5453,1228,17.4,withdrawal
5454,1533,316.8,withdrawal
5455,1512,432.1,deposit
5456,1366,222.7,withdrawal
5457,1510,273.8,deposit
5458,20,179.8,deposit
5459,985,161.5,withdrawal
5460,1652,241.3,deposit
5461,93,338.4,deposit
5462,561,452.8,deposit
5463,898,354,deposit
5464,911,141.1,deposit
5465,1172,263.9,withdrawal
5466,151,74,deposit
5467,575,341.2,withdrawal
5468,1019,219.4,withdrawal
5469,904,305.4,withdrawal
5470,348,93.3,withdrawal
5471,785,110.9,deposit
5472,7,240.1,deposit
5473,907,415.3,withdrawal
5474,1283,287.8,deposit
5475,1416,435.1,deposit
5476,1748,467.8,withdrawal
5477,1578,341.2,withdrawal
5478,272,472.9,withdrawal
5479,624,146.9,withdrawal
5480,911,227.8,withdrawal
5481,1215,399.1,deposit
5482,1422,12.6,withdrawal
5483,1626,155,withdrawal
5484,357,107.8,deposit
5485,186,60,withdrawal
5486,1054,123.1,withdrawal
5487,900,84.4,withdrawal
5488,724,186,deposit
5489,1449,496.7,withdrawal
5490,880,156,withdrawal
5491,304,18.3,withdrawal
5492,337,111.5,withdrawal
5493,1079,467.9,withdrawal
5494,743,192.1,deposit
5495,1358,116.7,withdrawal
5496,314,259.5,deposit
5497,1055,122.7,deposit
5498,121,125,withdrawal
5499,806,358.7,deposit
5500,307,397.8,withdrawal
5501,1341,19.9,withdrawal
5502,484,141.1,withdrawal
5503,47,317.2,withdrawal
5504,1097,480.6,withdrawal
5505,1280,282.2,withdrawal
5506,1754,369.5,deposit
5507,948,78.9,withdrawal
5508,1041,213.5,withdrawal
5509,1526,374.1,withdrawal
5510,1475,121.3,deposit
5511,768,48.9,deposit
5512,1047,401.3,deposit
5513,261,433.9,deposit
5514,1202,115.6,deposit
5515,714,41.9,withdrawal
5516,1583,328.6,withdrawal
5517,1560,76.8,withdrawal
5518,1548,30.8,deposit
5519,1102,368.3,deposit
5520,686,148.2,deposit
5521,1290,126,deposit
5522,673,175.6,withdrawal
5523,1573,279.8,deposit
5524,119,146.3,withdrawal
5525,248,319.9,withdrawal
5526,839,164.7,deposit
5527,1683,360.4,deposit
5528,1522,450.4,withdrawal
5529,1172,437.5,withdrawal
5530,1447,54.7,deposit
5531,1316,259,deposit
5532,1614,104.4,withdrawal
5533,1269,315.3,deposit
5534,921,149.8,withdrawal
5535,1412,88.2,deposit
5536,868,346.5,withdrawal
5537,599,339.2,withdrawal
5538,920,306.1,withdrawal
5539,130,406.1,deposit
5540,189,359.9,withdrawal
5541,1507,78.9,withdrawal
5542,850,76.6,deposit
5543,591,347.4,withdrawal
5544,518,469.8,withdrawal
5545,1150,357.2,deposit
5546,723,204.2,withdrawal
5547,1571,438.5,deposit
5548,1536,350.4,withdrawal
5549,1529,166.5,deposit
5550,553,311,withdrawal
5551,1516,323.9,withdrawal
5552,155,115.5,withdrawal
5553,509,417.2,deposit
5554,221,270.3,withdrawal
5555,1194,155.9,deposit
5556,1096,488.3,deposit
5557,570,466.9,deposit
5558,712,367,withdrawal
5559,913,90,withdrawal
5560,453,129.8,withdrawal
5561,446,75.9,deposit
5562,619,483.6,deposit
5563,1702,454.3,withdrawal
5564,155,403.4,withdrawal
5565,300,377.5,deposit
5566,1160,428.3,deposit
5567,887,96.6,withdrawal
5568,717,307.6,deposit
5569,137,421.7,deposit
5570,1540,190.4,withdrawal
5571,97,376.8,deposit
5572,905,36.7,deposit
5573,1643,232.2,deposit
5574,1202,85,withdrawal
5575,37,459.9,deposit
5576,1344,35.1,deposit
5577,636,277.2,deposit
5578,1437,373.9,deposit
5579,605,85.3,deposit
5580,1086,146.2,deposit
5581,22,122,deposit
5582,1763,350.8,deposit
5583,1041,22.7,withdrawal
5584,161,184.6,deposit
5585,47,449.5,withdrawal
5586,1599,139.2,withdrawal
5587,4,68.6,withdrawal
5588,1278,495.5,withdrawal
5589,999,179,deposit
5590,1256,173.9,withdrawal
5591,811,6.1,deposit
5592,788,300.6,deposit
5593,599,241.3,withdrawal
5594,1369,454.2,deposit
5595,1446,237.1,deposit
5596,1456,318.9,deposit
5597,1336,448.9,withdrawal
5598,1067,254.6,withdrawal
5599,386,87.2,deposit
5600,956,228,deposit
5601,1445,250.7,withdrawal
5602,754,262.9,deposit
5603,1398,367.3,deposit
5604,1281,373.4,deposit
5605,1616,232.6,deposit
5606,492,80.7,deposit
5607,1613,448.3,withdrawal
5608,1329,479.2,withdrawal
5609,531,250.4,deposit
